codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose1_grupo38_1517,aplicadas_dose1_grupo39_1214,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose2_grupo38_1517,aplicadas_dose2_grupo39_1214,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819,aplicadas_dose_unica_grupo38_1517,aplicadas_dose_unica_grupo39_1214
280400,Maruim,17271,179,453,898,11199,5305,165,10234,4310,165,312,0,0,244,537,1037,1,0,57,155,715,280,0,0,0,46,33,19,480,0,0,278,506,542,664,112,41,760,694,21,812,988,390,496,14,284,0,0,222,497,816,0,0,41,92,587,259,1,0,0,27,13,7,398,0,0,78,320,163,153,22,7,82,49,3,96,88,5,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,8372,5318,125,8377,4932,138,192,0,0,327,610,900,0,0,12,154,872,180,0,0,0,31,13,233,270,0,0,3,359,486,601,61,20,544,602,23,604,633,267,283,97,207,0,0,325,590,853,0,0,14,148,881,183,0,0,0,39,9,183,215,0,0,3,228,288,148,43,17,103,158,2,193,69,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9893,5589,135,8709,3427,135,247,0,0,211,452,804,0,0,15,62,350,288,0,0,0,45,10,33,440,0,0,4,578,656,717,145,22,761,736,19,751,800,355,192,16,211,0,0,211,440,764,0,0,13,41,279,255,0,0,0,22,6,8,187,0,0,1,176,180,153,11,2,159,251,1,45,8,3,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0,0,0
280430,Muribeca,7639,120,263,500,5350,3184,75,5456,2569,75,168,0,0,132,290,527,0,0,13,4,557,156,0,0,0,16,14,22,167,1,0,79,237,313,307,49,12,413,464,4,431,496,192,202,190,174,0,0,133,288,511,0,0,13,4,557,183,0,0,0,16,15,22,120,1,0,79,113,84,39,48,12,38,43,4,60,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0,0,0,0
280440,Neópolis,18703,361,698,1274,12828,7807,175,10750,4398,175,450,0,0,414,699,1231,0,0,37,28,832,328,0,0,0,17,1,15,527,0,3,578,591,658,692,82,24,825,704,7,751,803,360,87,6,397,0,0,315,622,1039,0,0,27,1,94,5,0,0,0,0,0,0,369,0,0,22,304,288,269,25,8,229,223,3,96,50,12,0,0,1,0,0,2,1,5,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,3,1,1,0,0
280445,Nossa Senhora Aparecida,8809,170,416,645,6439,4028,95,6190,3422,111,150,0,0,222,446,652,0,126,8,95,307,174,0,0,0,19,16,74,256,0,0,188,385,360,382,37,8,512,350,5,437,423,464,94,0,148,0,0,217,451,740,0,126,7,82,187,149,1,0,0,17,3,37,213,0,0,169,247,154,113,6,0,191,101,0,9,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,61,0,0,0,0,0,0,0
280450,Nossa Senhora da Glória,37324,525,1255,2188,25171,13158,1000,23397,10165,968,1035,22,0,694,1390,2015,0,0,70,354,1479,641,18,229,0,71,6,181,1020,134,0,701,1659,1085,1750,339,55,1902,1786,65,2163,1709,824,0,0,957,21,0,669,1422,2132,0,0,83,12,1181,496,18,253,0,60,5,157,976,139,0,487,839,42,71,37,9,59,20,19,0,1,0,0,0,2,0,0,2,4,7,0,0,0,2,19,8,0,0,0,0,0,0,45,0,0,0,122,590,162,0,0,0,5,0,0,0,0,0,0
280460,Nossa Senhora das Dores,26795,473,1011,1821,18541,10141,245,16985,8168,245,764,0,0,554,1089,1857,13,0,71,84,1712,520,0,0,0,172,17,167,760,0,0,377,848,968,984,173,38,1225,1169,19,1238,1373,602,191,0,665,0,0,524,980,1679,0,0,66,47,1401,457,0,0,0,143,8,100,362,0,0,232,335,356,67,96,20,172,402,3,43,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,11,0,0,5,12,54,149,0,0,5,0,0,0,0,0,0,0
280470,Nossa Senhora de Lourdes,6496,114,268,459,4495,3043,60,4384,2247,53,161,0,0,119,306,479,0,0,16,70,324,165,0,0,0,24,3,12,250,2,0,10,299,253,282,43,6,331,335,14,313,338,136,81,12,122,0,0,121,292,436,0,0,13,19,133,53,0,0,0,15,2,6,184,100,0,0,160,134,116,11,0,56,108,5,74,63,24,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,5,5,14,0,0,6,5,0,2,2,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,122292,57156,4100,111870,45518,4175,2818,36,0,1496,3937,9072,0,2,400,501,9749,2484,65,542,0,583,74,394,5176,0,0,1900,6673,7799,7997,745,143,9880,10622,174,11552,12179,4693,88,96,2336,36,0,1382,3719,9471,0,1,303,50,1791,1892,31,362,0,532,22,127,6035,0,0,843,5898,4678,1933,125,43,1360,1723,1,397,397,30,0,0,128,0,0,0,1,46,2,0,0,14,78,2,0,0,0,0,0,0,180,0,0,121,312,608,1786,0,0,896,1,0,0,0,0,0,0
280490,Pacatuba,14540,230,455,822,9543,5331,130,8871,4664,136,234,0,0,230,465,820,0,0,8,251,1098,282,0,1,0,16,0,9,255,0,0,54,356,389,538,114,31,726,677,36,721,845,396,313,6,203,0,0,228,461,808,0,0,8,199,929,245,0,0,0,9,0,6,170,0,0,52,233,110,207,89,31,214,268,9,83,96,6,0,0,3,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,11,51,51,0,0,0,0,0,0,0,0,0,0
280500,Pedra Mole,3285,65,121,245,2207,1498,40,2018,1367,42,93,0,0,68,147,220,0,0,9,48,320,60,0,0,0,7,2,1,71,0,0,2,82,100,108,23,2,130,148,15,133,156,51,15,7,79,0,0,68,144,218,0,0,8,36,290,56,0,0,0,7,2,1,65,0,0,2,58,48,32,9,0,68,46,5,26,66,33,0,0,5,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,1,1,8,11,0,0,0,0,0,0,0,0,0,0
280510,Pedrinhas,9665,156,335,604,6602,3879,90,5594,2777,91,198,0,0,232,399,555,0,0,22,37,414,155,0,0,0,12,23,15,193,0,0,25,361,334,335,38,8,396,320,6,397,492,216,221,190,167,0,0,182,389,592,0,0,17,17,294,120,0,0,0,0,9,3,193,0,0,24,156,132,70,0,0,88,126,0,163,34,1,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,1,5,0,0,8,4,12,35,0,0,17,0,0,0,0,0,0,0
280520,Pinhão,6627,134,336,524,4737,3045,65,4196,2443,73,114,0,0,127,320,485,0,0,10,49,142,129,0,0,0,16,16,17,216,17,0,44,345,259,312,47,11,344,320,1,312,375,157,6,5,99,0,0,125,317,481,0,0,10,43,78,98,0,0,0,16,17,7,57,0,0,8,330,132,228,17,18,96,176,0,19,64,7,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,0,19,0,0,43,0,0,0,0,0,0,0
280530,Pirambu,9359,130,267,522,6210,4048,80,6005,3193,80,174,0,0,157,270,527,0,256,27,36,619,111,0,0,0,60,61,5,306,76,0,5,256,357,355,58,8,422,419,27,436,472,267,187,51,164,0,0,154,259,489,0,209,25,38,541,83,0,0,0,50,48,2,198,39,0,0,145,218,64,30,0,50,191,0,48,84,44,13,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29,15,0,0,23,3,0,0,0,0,0,0
280540,Poço Redondo,35122,399,1056,1672,21722,10658,280,19827,8270,279,501,0,0,543,1138,1456,0,319,57,160,2305,419,0,0,0,23,20,101,636,0,0,9,679,933,1172,279,38,1426,1500,35,1643,1864,790,905,876,442,0,0,483,1179,1638,0,272,50,74,1473,226,0,0,0,11,7,38,574,3,0,5,523,454,306,23,16,205,188,4,38,34,4,0,0,1,0,0,0,1,3,0,0,0,1,5,0,0,0,0,0,0,0,8,0,0,0,12,29,61,0,0,147,11,0,0,0,0,0,0
280550,Poço Verde,23867,576,1241,1828,17381,10634,210,15325,7110,206,432,0,0,549,1125,1815,0,141,16,350,816,387,0,0,0,42,63,33,821,7,0,533,950,1041,1055,150,31,910,1015,18,1014,1108,571,321,11,420,0,0,528,1131,1572,1,133,14,205,487,329,0,0,0,26,24,9,643,0,0,407,403,130,114,23,6,176,275,4,47,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,44,77,0,0,62,1,0,0,0,0,0,0
280560,Porto da Folha,28693,477,1002,1660,19190,10907,265,17838,9612,268,515,0,278,504,1068,1686,2,415,48,193,820,539,0,0,0,27,20,5,911,5,0,0,1126,1207,1135,198,41,1532,1510,44,1485,1634,608,282,0,499,0,276,499,1049,1622,2,409,46,180,761,496,0,1,0,17,18,4,767,10,0,0,869,785,245,52,9,458,402,23,85,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,11,21,224,0,0,0,0,0,0,0,0,0,0
280570,Propriá,29692,524,990,1914,20749,11828,255,20236,10115,258,1179,21,0,586,1013,1826,0,14,158,68,1890,496,0,0,0,51,23,97,808,210,0,587,956,1028,1153,109,13,1347,1406,8,1427,1535,639,728,860,1147,21,0,548,1025,1697,0,7,120,33,1299,533,0,0,0,12,11,44,757,224,0,380,715,483,386,49,12,214,246,0,113,28,11,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,4,13,25,0,0,199,0,0,0,0,0,0,0
280580,Riachão do Dantas,19809,386,781,1181,13732,8194,185,12479,6597,183,392,0,0,470,889,1237,0,256,25,6,1499,258,0,0,0,27,38,15,398,0,0,17,741,731,707,82,23,964,872,28,924,1044,490,172,174,340,0,0,400,864,1181,0,236,21,7,1089,256,0,0,0,10,23,2,410,0,0,4,448,411,214,45,15,290,205,11,65,49,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,3,0,13,0,0,0,13,21,123,0,0,0,0,0,0,0,0,0,0
280590,Riachuelo,10284,116,275,517,6656,4286,100,6037,3046,100,270,0,0,133,258,536,0,177,19,8,342,178,0,0,0,41,8,5,269,0,0,570,335,353,431,26,10,444,391,11,421,466,251,83,1,260,0,0,130,244,506,0,172,17,0,290,154,0,0,0,37,2,2,198,0,0,247,187,74,106,5,3,86,74,0,144,60,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,14,29,0,0,42,1,0,0,0,0,0,0
280600,Ribeirópolis,18773,438,892,1340,13526,8042,200,12579,7404,197,447,0,0,417,850,1283,0,0,37,159,1059,365,0,0,0,37,72,197,588,0,0,240,612,747,683,63,12,929,842,38,886,1027,439,550,0,457,0,0,413,850,1277,0,0,35,99,965,333,0,0,0,25,36,16,525,0,0,205,486,438,241,21,8,204,238,24,87,420,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,11,35,137,0,0,0,0,0,0,0,0,0,0
280610,Rosário do Catete,11008,97,240,544,7382,4374,105,6725,3298,111,328,0,0,131,342,480,0,0,49,38,635,135,0,0,0,98,2,1,323,0,0,776,203,398,438,64,18,493,454,2,509,528,267,6,7,305,0,0,124,302,527,0,0,37,1,528,101,1,0,0,6,0,0,171,0,0,74,170,189,169,35,11,73,89,0,183,171,31,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,24,0,0,53,13,0,0,0,0,0,0
280620,Salgado,20025,352,780,1250,14046,8346,200,12869,6546,200,341,0,0,415,846,1293,0,0,13,202,1004,405,0,0,0,29,30,62,668,0,0,198,848,896,892,83,31,968,925,17,1070,1148,480,5,0,294,0,0,409,849,1258,0,0,13,106,715,242,0,0,0,13,25,53,810,0,0,69,702,138,240,10,1,202,264,1,49,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,40,1,5,146,0,0,0,5,0,0,0,0,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,9262,7336,120,8396,5048,112,202,0,0,187,398,790,0,2004,11,76,433,203,0,0,0,6,0,3,290,0,0,0,292,366,601,48,25,624,575,6,589,464,203,0,0,172,0,0,189,323,535,0,1824,7,35,236,112,0,0,0,4,0,3,211,0,0,0,170,179,170,16,5,167,160,1,191,283,55,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,7,10,0,0,23,35,0,6,3,3,0,0
280640,Santana do São Francisco,7844,111,218,472,5068,2148,85,4846,2371,85,151,0,0,138,262,379,0,0,7,62,384,130,0,0,0,18,10,0,166,0,0,0,240,242,344,53,12,407,381,42,372,392,197,343,114,122,0,0,120,246,377,0,0,7,38,358,85,0,0,0,5,0,0,148,0,0,0,184,94,102,36,12,185,151,5,35,56,5,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1,0,0,0,0,0,0,0
280650,Santa Rosa de Lima,3923,88,163,403,2733,2374,35,2744,1559,35,131,0,0,93,175,244,0,0,18,13,177,133,0,0,0,27,4,23,114,0,0,3,123,144,193,18,2,183,161,2,194,253,120,128,68,126,0,0,91,171,249,0,0,14,2,151,97,0,0,0,13,2,7,89,0,0,2,95,80,104,24,0,56,79,0,25,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,11,12,0,0,6,0,0,0,0,0,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,8033,5156,125,7865,3929,125,186,0,0,241,424,826,0,0,27,62,709,178,0,0,0,20,38,1,269,0,0,37,355,496,600,43,11,543,579,2,610,675,261,398,274,174,0,0,237,435,865,0,0,27,0,11,196,0,0,0,0,0,0,538,0,0,15,372,164,189,11,3,180,222,0,226,56,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,6,22,80,0,0,9,0,0,0,0,0,0,0
280670,São Cristóvão,91093,989,2400,5663,61414,36472,2385,57957,19034,2384,1621,27,0,1098,2261,5250,4,30,250,482,5518,1821,94,2684,0,115,419,156,2164,1633,0,668,3031,3589,3545,445,105,4648,4781,74,4597,5180,1667,0,0,1453,26,0,1001,2264,4890,0,30,236,254,4428,1128,59,3,0,29,108,22,475,790,0,189,381,227,283,95,27,151,445,5,29,5,1,0,0,0,0,0,0,2,17,0,0,1,11,37,24,1,0,0,1,13,11,106,8,0,8,150,313,1130,0,0,551,0,0,0,0,0,0,0
280680,São Domingos,11207,218,488,817,7761,4486,110,6543,3762,107,225,0,0,192,481,794,0,0,19,179,373,227,0,0,0,24,27,117,284,4,0,1,281,466,361,36,20,502,542,19,573,576,220,0,0,188,0,0,191,480,893,0,0,19,66,254,227,0,0,0,21,20,38,257,4,0,0,271,193,248,3,1,81,195,0,48,63,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,7,89,0,0,0,0,0,0,0,0,0,0
280690,São Francisco,3781,64,138,246,2624,1644,40,2236,1173,40,125,0,0,63,115,250,0,0,12,38,197,108,0,0,0,3,8,2,102,0,0,0,112,120,174,29,8,164,156,5,128,182,76,30,29,105,0,0,59,118,241,0,0,12,16,145,85,0,0,0,0,1,2,69,0,0,0,59,48,43,19,6,93,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,0
280700,São Miguel do Aleixo,3947,83,169,283,2846,1985,40,2687,1406,54,118,0,0,103,194,298,0,0,14,54,202,91,0,0,0,23,4,5,125,0,0,0,139,164,160,29,0,185,184,0,213,251,131,0,0,111,0,0,102,194,293,0,0,12,44,153,67,0,0,0,20,4,3,89,0,0,1,85,69,38,23,0,43,45,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,32,0,0,5,0,0,0,0,0,0,0
280710,Simão Dias,40606,914,1749,2657,28905,16159,1050,26249,12757,1070,1027,13,0,1150,1878,2723,0,310,91,203,1214,720,0,0,0,90,113,150,1427,0,0,1470,1513,1491,1679,224,52,1870,1776,65,1903,2101,960,22,14,925,12,0,1082,1732,2538,0,180,89,57,655,682,0,0,0,35,46,42,1198,0,0,1079,902,408,157,37,22,362,295,49,70,88,15,0,0,9,0,0,0,5,11,0,35,0,4,59,7,0,0,0,23,8,0,1,0,0,10,204,357,262,0,0,24,49,0,2,0,0,0,0
280720,Siriri,8970,154,316,533,5754,3683,75,5145,3130,75,204,0,0,163,310,503,0,169,10,71,297,190,0,0,0,30,5,34,239,0,0,141,289,300,301,52,7,367,359,14,373,435,199,76,7,193,0,0,158,301,485,0,161,10,63,292,161,0,0,0,22,3,21,194,13,0,95,226,166,109,35,9,96,181,3,41,50,42,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,10,37,0,0,17,0,0,0,0,0,0,0
280730,Telha,3249,49,100,178,2225,1417,45,2140,1224,46,105,0,0,59,104,185,0,0,12,20,348,69,0,0,0,23,0,9,79,0,0,4,61,81,140,25,4,150,131,0,162,180,72,91,26,98,0,0,59,103,188,0,0,12,20,266,59,0,0,0,17,0,5,67,0,0,2,44,29,32,5,6,55,64,0,37,54,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,19,16,0,0,0,0,0,0,0,0,0,0
280740,Tobias Barreto,52530,1046,2188,3513,36144,19584,1160,35442,17044,1187,1670,35,0,1331,2131,3306,0,0,105,245,2572,1157,82,477,0,43,157,101,1236,0,0,1090,1881,1608,2089,185,50,2464,2288,3,2624,2751,1049,1435,1277,1265,33,0,1110,2139,3301,0,0,105,149,2249,929,69,290,0,30,149,36,1217,0,0,724,911,375,404,63,12,200,230,0,786,117,146,0,5,0,0,0,1,0,7,0,0,0,0,20,4,0,0,0,0,0,4,29,0,0,159,116,359,446,0,0,42,0,0,0,0,0,0,0
280750,Tomar do Geru,13535,208,446,760,9349,5339,135,7299,3501,139,216,0,0,210,459,775,0,0,14,85,323,202,0,0,0,27,10,19,417,0,0,22,576,551,583,58,7,564,542,7,553,477,209,215,178,166,0,0,227,438,683,0,0,12,8,69,73,0,0,0,3,0,8,314,0,0,3,286,301,287,15,1,187,144,0,186,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0
280760,Umbaúba,25550,308,725,1482,17073,9586,240,15422,6834,237,457,0,0,377,742,1514,2,0,27,222,940,582,0,0,0,52,59,108,655,6,0,184,773,903,1197,97,38,1124,1102,8,1269,1395,541,515,533,464,0,0,352,709,1383,0,0,22,172,788,507,0,0,0,36,46,59,349,2,0,133,340,317,363,31,10,247,229,3,233,39,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,11,18,34,0,0,117,41,0,0,0,0,0,0
