codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose1_grupo38_1517,aplicadas_dose1_grupo39_1214,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose2_grupo38_1517,aplicadas_dose2_grupo39_1214,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819,aplicadas_dose_unica_grupo38_1517,aplicadas_dose_unica_grupo39_1214
280400,Maruim,17271,179,453,898,10671,5305,165,10104,4032,165,312,0,0,244,537,1035,1,0,57,155,715,279,0,0,0,46,33,19,479,0,0,278,504,542,661,112,41,759,688,21,809,986,385,393,13,281,0,0,222,497,813,0,0,41,89,575,257,1,0,0,25,13,5,333,0,0,49,254,140,126,21,7,81,45,3,90,61,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,7922,5318,125,8129,4759,138,192,0,0,327,610,900,0,0,12,154,872,180,0,0,0,31,13,233,270,0,0,3,359,486,600,61,20,544,600,23,601,632,264,127,15,207,0,0,325,589,850,0,0,14,148,879,182,0,0,0,38,7,165,208,0,0,0,204,242,122,41,15,100,154,2,185,56,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9399,5589,135,8330,2766,135,244,0,0,211,450,803,0,0,15,62,350,288,0,0,0,45,10,33,439,0,0,4,571,651,710,143,22,747,718,19,735,741,319,0,0,204,0,0,210,440,764,0,0,10,24,235,238,0,0,0,8,1,8,77,0,0,1,72,86,76,7,2,123,176,1,2,1,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0,0,0
280430,Muribeca,7639,120,263,500,5100,3184,75,5250,2517,75,168,0,0,132,290,527,0,0,13,4,557,156,0,0,0,16,14,22,166,1,0,79,236,312,307,49,12,412,462,4,428,491,189,107,96,174,0,0,133,287,510,0,0,13,4,557,183,0,0,0,16,15,22,111,1,0,79,103,75,35,48,12,32,39,4,55,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0,0,0,0
280440,Neópolis,18703,361,698,1274,12276,7807,175,10750,4398,175,450,0,0,414,699,1231,0,0,37,28,832,328,0,0,0,17,1,15,527,0,3,578,591,658,692,82,24,825,704,7,751,803,360,87,6,397,0,0,315,622,1039,0,0,27,1,94,5,0,0,0,0,0,0,369,0,0,22,304,288,269,25,8,229,223,3,96,50,12,0,0,1,0,0,2,1,5,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,3,1,1,0,0
280445,Nossa Senhora Aparecida,8809,170,416,645,6123,4028,95,6138,3340,111,150,0,0,222,446,652,0,126,8,95,307,174,0,0,0,19,16,74,256,0,0,188,370,350,382,37,8,512,350,5,437,418,454,82,0,146,0,0,217,451,738,0,126,7,81,183,147,1,0,0,17,3,35,208,0,0,169,228,143,109,6,0,185,100,0,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,61,0,0,0,0,0,0,0
280450,Nossa Senhora da Glória,37324,525,1255,2188,23917,13158,1000,23274,9955,968,1035,22,0,694,1390,2015,0,0,70,354,1479,641,18,229,0,71,6,181,1018,134,0,701,1649,1082,1747,338,55,1895,1774,64,2130,1669,813,0,0,951,21,0,669,1422,2128,0,0,83,12,1177,490,18,253,0,60,1,149,939,139,0,473,786,38,60,36,7,23,5,14,0,1,0,0,0,2,0,0,2,4,7,0,0,0,2,19,8,0,0,0,0,0,0,45,0,0,0,122,590,162,0,0,0,5,0,0,0,0,0,0
280460,Nossa Senhora das Dores,26795,473,1011,1821,17603,10141,245,16580,6773,245,763,0,0,554,1088,1852,13,0,70,84,1712,520,0,0,0,172,17,167,731,0,0,376,836,957,975,166,38,1198,1152,19,1208,1340,572,0,0,645,0,0,524,980,1665,0,0,64,38,1056,373,0,0,0,121,0,30,110,0,0,67,123,266,47,91,19,161,363,3,21,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,11,0,0,5,12,54,149,0,0,5,0,0,0,0,0,0,0
280470,Nossa Senhora de Lourdes,6496,114,268,459,4273,3043,60,4271,2070,53,161,0,0,119,305,479,0,0,16,69,321,165,0,0,0,24,3,12,250,2,0,10,299,253,282,43,6,328,332,14,308,336,132,1,1,122,0,0,121,292,436,0,0,13,19,130,53,0,0,0,15,2,6,172,100,0,0,138,130,114,11,0,53,100,5,23,14,1,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,5,5,14,0,0,6,5,0,2,2,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,116826,57156,4100,111348,42136,4175,2818,36,0,1496,3932,9062,0,2,400,501,9739,2484,65,512,0,583,74,394,5165,0,0,1900,6657,7772,7946,741,143,9821,10563,173,11475,12083,4640,82,89,2327,36,0,1380,3715,9417,0,1,303,50,1761,1876,28,362,0,532,19,117,5634,0,0,818,4819,3349,1786,123,37,1261,1638,1,358,372,16,0,0,128,0,0,0,1,46,2,0,0,14,78,2,0,0,0,0,0,0,180,0,0,121,312,608,1786,0,0,896,1,0,0,0,0,0,0
280490,Pacatuba,14540,230,455,822,9055,5331,130,8830,4440,136,234,0,0,230,465,820,0,0,8,251,1098,282,0,1,0,16,0,9,255,0,0,54,356,388,534,114,31,725,677,36,719,843,395,285,4,203,0,0,228,461,808,0,0,8,190,926,242,0,0,0,7,0,6,159,0,0,52,213,109,200,88,31,203,251,9,25,18,3,0,0,3,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,11,51,51,0,0,0,0,0,0,0,0,0,0
280500,Pedra Mole,3285,65,121,245,2117,1498,40,2018,1367,42,93,0,0,68,147,220,0,0,9,48,320,60,0,0,0,7,2,1,71,0,0,2,82,100,108,23,2,130,148,15,133,156,51,15,7,79,0,0,68,144,218,0,0,8,36,290,56,0,0,0,7,2,1,65,0,0,2,58,48,32,9,0,68,46,5,26,66,33,0,0,5,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,1,1,8,11,0,0,0,0,0,0,0,0,0,0
280510,Pedrinhas,9665,156,335,604,6276,3879,90,5576,2662,91,198,0,0,232,399,555,0,0,22,37,414,155,0,0,0,12,23,15,193,0,0,25,358,333,333,37,8,396,317,6,396,491,210,221,190,159,0,0,182,389,592,0,0,17,12,288,113,0,0,0,0,9,0,180,0,0,24,131,109,66,0,0,88,120,0,151,31,1,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,1,5,0,0,8,4,12,35,0,0,17,0,0,0,0,0,0,0
280520,Pinhão,6627,134,336,524,4475,3045,65,4172,2313,73,114,0,0,127,320,485,0,0,10,49,142,129,0,0,0,16,16,17,216,17,0,44,344,257,310,47,11,342,319,1,309,372,150,5,3,98,0,0,125,317,481,0,0,10,43,78,97,0,0,0,16,17,7,57,0,0,7,304,113,180,16,18,96,174,0,18,36,5,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,0,19,0,0,43,0,0,0,0,0,0,0
280530,Pirambu,9359,130,267,522,5918,4048,80,5858,3193,80,174,0,0,157,270,527,0,256,27,36,619,111,0,0,0,60,61,5,306,76,0,5,256,357,355,58,8,422,419,27,436,472,267,91,0,164,0,0,154,259,489,0,209,25,38,541,83,0,0,0,50,48,2,198,39,0,0,145,218,64,30,0,50,191,0,48,84,44,13,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29,15,0,0,23,3,0,0,0,0,0,0
280540,Poço Redondo,35122,399,1056,1672,20744,10658,280,19316,7924,279,501,0,0,543,1137,1455,0,319,57,160,2305,419,0,0,0,23,20,101,636,0,0,9,678,928,1169,279,38,1417,1485,35,1626,1838,772,692,674,440,0,0,483,1179,1633,0,272,50,71,1441,217,0,0,0,11,7,36,506,3,0,5,469,392,257,17,14,195,184,4,22,15,1,0,0,1,0,0,0,1,3,0,0,0,1,5,0,0,0,0,0,0,0,8,0,0,0,12,29,61,0,0,147,11,0,0,0,0,0,0
280550,Poço Verde,23867,576,1241,1828,16443,10634,210,15325,7110,206,432,0,0,549,1125,1815,0,141,16,350,816,387,0,0,0,42,63,33,821,7,0,533,950,1041,1055,150,31,910,1015,18,1014,1108,571,321,11,420,0,0,528,1131,1572,1,133,14,205,487,329,0,0,0,26,24,9,643,0,0,407,403,130,114,23,6,176,275,4,47,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,44,77,0,0,62,1,0,0,0,0,0,0
280560,Porto da Folha,28693,477,1002,1660,18224,10907,265,17556,9506,268,515,0,278,504,1068,1686,2,415,48,193,820,539,0,0,0,27,20,5,911,5,0,0,1126,1207,1135,198,41,1532,1510,44,1485,1634,608,0,0,499,0,276,499,1049,1622,2,409,46,180,761,495,0,1,0,17,18,3,763,10,0,0,868,746,241,36,9,453,394,23,80,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,11,21,224,0,0,0,0,0,0,0,0,0,0
280570,Propriá,29692,524,990,1914,19769,11828,255,19640,9738,258,1179,21,0,586,1013,1824,0,14,158,68,1890,496,0,0,0,51,23,97,807,210,0,587,955,1020,1142,109,13,1343,1393,8,1415,1483,619,488,628,1146,21,0,548,1025,1689,0,7,118,33,1276,529,0,0,0,11,10,36,721,224,0,340,632,356,368,49,12,200,242,0,112,22,11,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,4,13,25,0,0,199,0,0,0,0,0,0,0
280580,Riachão do Dantas,19809,386,781,1181,13010,8194,185,12448,6134,183,392,0,0,470,889,1237,0,256,25,6,1499,258,0,0,0,27,38,15,398,0,0,17,738,729,702,82,23,963,867,28,921,1036,486,172,174,336,0,0,400,862,1164,0,236,21,7,1066,254,0,0,0,10,18,2,310,0,0,3,343,347,185,44,13,264,172,11,50,16,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,3,0,13,0,0,0,13,21,123,0,0,0,0,0,0,0,0,0,0
280590,Riachuelo,10284,116,275,517,6380,4286,100,6035,2922,100,270,0,0,133,258,536,0,177,19,8,342,177,0,0,0,41,8,5,269,0,0,570,335,353,431,26,10,444,391,11,421,466,251,83,0,257,0,0,130,244,505,0,172,17,0,287,154,0,0,0,37,2,2,184,0,0,242,161,67,98,4,3,79,66,0,135,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,14,29,0,0,42,1,0,0,0,0,0,0
280600,Ribeirópolis,18773,438,892,1340,12908,8042,200,12141,6718,197,447,0,0,417,850,1282,0,0,37,159,1059,365,0,0,0,37,72,197,587,0,0,240,611,743,682,62,12,929,840,38,886,1023,437,129,0,457,0,0,413,850,1275,0,0,35,99,957,333,0,0,0,25,36,16,504,0,0,205,421,357,225,5,1,189,225,24,57,8,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,11,35,137,0,0,0,0,0,0,0,0,0,0
280610,Rosário do Catete,11008,97,240,544,7072,4374,105,6688,3169,111,328,0,0,131,341,479,0,0,49,38,635,135,0,0,0,98,2,1,322,0,0,776,203,397,434,62,17,489,450,2,504,524,261,5,5,303,0,0,123,302,523,0,0,37,1,525,98,1,0,0,3,0,0,152,0,0,73,152,168,161,33,11,69,83,0,174,156,21,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,24,0,0,53,13,0,0,0,0,0,0
280620,Salgado,20025,352,780,1250,13464,8346,200,12818,6305,200,341,0,0,415,846,1293,0,0,13,202,1004,405,0,0,0,29,30,62,667,0,0,198,844,894,888,80,31,965,919,17,1066,1135,471,3,0,294,0,0,409,849,1252,0,0,13,99,694,240,0,0,0,13,23,53,778,0,0,68,655,132,229,10,1,193,255,1,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,40,1,5,146,0,0,0,5,0,0,0,0,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,8896,7336,120,8388,4809,112,202,0,0,187,398,790,0,2004,11,76,433,203,0,0,0,6,0,3,290,0,0,0,292,362,601,47,25,622,574,6,589,464,203,0,0,172,0,0,189,323,533,0,1823,7,32,197,108,0,0,0,3,0,2,173,0,0,0,139,161,154,16,5,157,138,1,176,253,47,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,7,10,0,0,23,35,0,6,3,3,0,0
280640,Santana do São Francisco,7844,111,218,472,4812,2148,85,4585,2254,85,151,0,0,138,262,379,0,0,7,62,384,130,0,0,0,18,10,0,166,0,0,0,239,242,344,53,12,405,380,42,371,379,196,204,11,122,0,0,120,246,377,0,0,7,38,358,85,0,0,0,5,0,0,139,0,0,0,166,91,98,36,12,178,142,5,22,4,3,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1,0,0,0,0,0,0,0
280650,Santa Rosa de Lima,3923,88,163,403,2547,2374,35,2567,1438,35,131,0,0,93,175,244,0,0,18,13,177,133,0,0,0,27,4,23,114,0,0,3,123,144,192,18,2,183,159,2,193,249,119,28,0,126,0,0,91,171,248,0,0,14,2,148,96,0,0,0,11,2,6,87,0,0,2,86,75,102,23,0,52,72,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,11,12,0,0,6,0,0,0,0,0,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,7633,5156,125,7525,3766,125,186,0,0,241,424,826,0,0,27,62,709,178,0,0,0,20,38,1,268,0,0,37,355,495,598,43,11,542,578,2,605,671,255,300,53,174,0,0,237,435,865,0,0,27,0,11,196,0,0,0,0,0,0,522,0,0,15,285,152,177,11,3,176,207,0,216,52,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,6,22,80,0,0,9,0,0,0,0,0,0,0
280670,São Cristóvão,91093,989,2400,5663,58774,36472,2385,57437,17288,2384,1621,27,0,1098,2260,5246,4,30,250,482,5518,1821,94,2684,0,115,419,156,2159,1633,0,668,3019,3568,3516,443,105,4613,4707,74,4495,5023,1589,0,0,1430,26,0,1000,2263,4865,0,30,233,217,4217,916,57,2,0,25,63,13,276,335,0,123,210,154,266,89,25,122,323,3,4,1,0,0,0,0,0,0,0,2,17,0,0,1,11,37,24,1,0,0,1,13,11,106,8,0,8,150,313,1130,0,0,551,0,0,0,0,0,0,0
280680,São Domingos,11207,218,488,817,7359,4486,110,6543,3762,107,225,0,0,192,481,794,0,0,19,179,373,227,0,0,0,24,27,117,284,4,0,1,281,466,361,36,20,502,542,19,573,576,220,0,0,188,0,0,191,480,893,0,0,19,66,254,227,0,0,0,21,20,38,257,4,0,0,271,193,248,3,1,81,195,0,48,63,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,7,89,0,0,0,0,0,0,0,0,0,0
280690,São Francisco,3781,64,138,246,2490,1644,40,2213,1157,40,125,0,0,63,115,250,0,0,12,38,197,108,0,0,0,3,8,2,100,0,0,0,111,120,174,29,8,164,153,5,128,182,75,22,21,105,0,0,59,118,240,0,0,12,16,145,83,0,0,0,0,1,2,68,0,0,0,54,47,42,19,6,91,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,0
280700,São Miguel do Aleixo,3947,83,169,283,2700,1985,40,2687,1406,54,118,0,0,103,194,298,0,0,14,54,202,91,0,0,0,23,4,5,125,0,0,0,139,164,160,29,0,185,184,0,213,251,131,0,0,111,0,0,102,194,293,0,0,12,44,153,67,0,0,0,20,4,3,89,0,0,1,85,69,38,23,0,43,45,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,32,0,0,5,0,0,0,0,0,0,0
280710,Simão Dias,40606,914,1749,2657,27411,16159,1050,26169,12297,1070,1027,13,0,1150,1878,2722,0,310,91,203,1214,720,0,0,0,90,113,150,1425,0,0,1470,1512,1486,1675,224,52,1862,1762,65,1891,2082,951,18,13,925,12,0,1082,1731,2531,0,180,89,57,641,674,0,0,0,34,43,40,1133,0,0,1076,710,312,132,36,22,343,284,49,63,84,14,0,0,9,0,0,0,5,11,0,35,0,4,59,7,0,0,0,23,8,0,1,0,0,10,204,357,262,0,0,24,49,0,2,0,0,0,0
280720,Siriri,8970,154,316,533,5490,3683,75,5111,3038,75,204,0,0,163,309,502,0,169,10,71,297,190,0,0,0,30,5,34,238,0,0,141,289,297,301,52,7,366,357,14,371,430,198,60,6,193,0,0,158,301,484,0,161,10,62,291,158,0,0,0,22,3,21,189,13,0,94,213,160,106,35,9,95,178,3,33,35,11,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,10,37,0,0,17,0,0,0,0,0,0,0
280730,Telha,3249,49,100,178,2121,1417,45,2046,1177,46,105,0,0,59,104,185,0,0,12,20,348,69,0,0,0,23,0,9,79,0,0,4,61,81,140,25,4,149,130,0,159,178,69,33,0,98,0,0,59,103,188,0,0,12,20,265,59,0,0,0,17,0,5,62,0,0,2,44,26,31,5,6,55,53,0,25,40,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,19,16,0,0,0,0,0,0,0,0,0,0
280740,Tobias Barreto,52530,1046,2188,3513,34482,19584,1160,34730,15755,1187,1670,35,0,1331,2129,3302,0,0,105,245,2572,1157,82,477,0,43,157,101,1235,0,0,1090,1873,1603,2080,181,50,2443,2266,3,2597,2698,1015,1181,1009,1251,33,0,1110,2139,3301,0,0,105,140,2200,915,69,289,0,29,142,33,1034,0,0,638,397,267,279,37,9,151,215,0,756,89,122,0,5,0,0,0,1,0,7,0,0,0,0,20,4,0,0,0,0,0,4,29,0,0,159,116,359,446,0,0,42,0,0,0,0,0,0,0
280750,Tomar do Geru,13535,208,446,760,8901,5339,135,7012,3238,139,216,0,0,210,459,774,0,0,14,85,323,202,0,0,0,27,10,19,416,0,0,22,572,547,581,57,7,557,525,7,545,465,198,103,71,164,0,0,227,437,676,0,0,12,7,65,67,0,0,0,1,0,8,268,0,0,3,227,281,261,12,1,160,128,0,163,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0
280760,Umbaúba,25550,308,725,1482,16253,9586,240,15171,6544,237,457,0,0,377,741,1511,2,0,27,222,940,582,0,0,0,52,59,108,652,6,0,184,772,900,1193,97,38,1114,1095,8,1262,1389,531,420,432,464,0,0,352,709,1377,0,0,22,169,786,504,0,0,0,36,45,55,312,2,0,121,287,246,271,31,10,246,228,3,230,38,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,11,18,34,0,0,117,41,0,0,0,0,0,0
