codigo_municipio,municipio,populacao_total,populacao_grupo4,populacao_grupo5,populacao_grupo6,enviadas_dose1,enviadas_dose2,aplicadas_dose1,aplicadas_dose2,aplicadas_dose1_grupo1,aplicadas_dose1_grupo2,aplicadas_dose1_grupo3,aplicadas_dose1_grupo4,aplicadas_dose1_grupo5,aplicadas_dose1_grupo6,aplicadas_dose1_grupo7,aplicadas_dose1_grupo8,aplicadas_dose1_grupo9,aplicadas_dose1_grupo10,aplicadas_dose1_grupo11,aplicadas_dose1_grupo12,aplicadas_dose1_grupo13,aplicadas_dose1_grupo14,aplicadas_dose1_grupo15,aplicadas_dose2_grupo1,aplicadas_dose2_grupo2,aplicadas_dose2_grupo3,aplicadas_dose2_grupo4,aplicadas_dose2_grupo5,aplicadas_dose2_grupo6,aplicadas_dose2_grupo7,aplicadas_dose2_grupo8,aplicadas_dose2_grupo9,aplicadas_dose2_grupo10,aplicadas_dose2_grupo11
280140,Carira,22239,450,956,1559,4292,2422,3722,2286,309,0,0,509,959,1654,0,0,17,17,0,0,0,2,255,250,0,0,472,912,652,0,0,5,5,0
280150,Carmópolis,16937,117,294,770,2091,921,1554,484,319,0,0,140,327,612,0,0,58,7,0,1,1,0,89,255,0,0,46,152,31,0,0,19,6,0
280160,Cedro de São João,5913,140,291,399,1313,687,1070,680,147,0,0,117,308,364,0,0,9,7,0,0,0,0,118,130,0,0,52,285,213,0,0,5,4,0
280170,Cristinápolis,18029,202,496,876,2767,1447,1931,1226,305,0,0,292,489,758,0,0,12,6,0,0,0,3,66,301,0,0,153,443,329,0,0,7,1,0
280190,Cumbe,3998,94,198,262,1099,454,867,445,75,0,0,98,198,240,0,188,8,0,0,0,0,7,53,70,0,0,39,196,140,0,0,6,0,0
280200,Divina Pastora,5215,69,155,317,898,438,677,395,132,0,0,78,150,242,0,0,13,1,0,0,0,0,61,116,0,0,32,145,102,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,13773,5498,11315,4663,2015,33,0,1225,2390,4099,0,261,287,25,0,34,90,19,837,1359,33,0,1127,1691,250,0,203,21,1,0
280220,Feira Nova,5601,100,217,383,1043,573,747,451,75,0,0,100,232,291,0,0,8,1,0,0,0,10,30,76,0,0,99,200,76,0,0,7,1,0
280230,Frei Paulo,15556,294,608,994,2995,1585,2637,1503,222,0,0,307,593,958,0,182,14,3,0,1,3,124,230,206,0,0,292,570,435,0,0,9,0,0
280240,Gararu,11601,203,448,701,2068,1123,1654,935,143,4,0,257,516,684,0,0,14,6,0,0,0,1,29,129,4,0,245,441,116,0,0,0,0,0
280250,General Maynard,3384,47,109,207,633,323,581,278,107,0,0,52,106,208,0,0,24,2,0,0,0,17,65,98,0,0,21,104,55,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,1303,753,1056,666,112,0,0,165,282,467,0,0,13,5,0,0,0,0,12,89,0,0,164,270,143,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,1747,662,1463,606,130,0,0,187,274,478,0,313,13,4,0,0,0,6,58,119,0,0,81,256,150,0,0,6,1,0
280280,Indiaroba,18149,221,453,850,2562,1162,1855,946,237,0,0,281,446,677,0,117,48,10,0,0,0,0,39,219,0,0,113,381,233,0,0,26,4,0
280290,Itabaiana,96142,1449,3289,6024,17987,8181,15911,7286,2686,227,0,1948,3410,5993,0,0,221,60,0,4,5,12,1345,1802,156,0,1672,2854,802,0,0,85,40,0
280300,Itabaianinha,42166,630,1353,2494,6741,3141,6678,2756,709,0,0,693,1238,2119,0,0,63,20,0,1,2,120,1713,453,0,0,256,1188,859,0,0,8,13,0
280310,Itabi,4886,115,264,446,1208,673,893,607,91,0,0,105,281,404,0,0,6,4,0,1,0,0,1,88,0,0,104,268,147,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,5381,2616,4519,2188,571,0,0,463,1247,1692,0,0,51,16,0,0,1,6,472,523,0,0,234,999,432,0,0,0,0,0
280330,Japaratuba,18907,302,670,1215,3995,1850,2752,1893,279,0,0,298,701,1013,0,317,27,10,0,0,2,7,98,263,0,0,290,643,396,0,301,0,5,0
280340,Japoatã,13429,208,477,734,2930,1135,2351,988,217,0,0,226,496,763,0,524,27,13,0,0,0,5,80,204,0,0,86,461,237,0,0,0,4,0
280350,Lagarto,105221,1941,4108,7217,23390,10920,19429,9044,3718,48,0,2025,4141,6649,0,661,172,64,0,4,7,102,1838,2419,46,0,827,3538,2214,0,0,10,37,0
280360,Laranjeiras,30080,269,727,1448,7260,1965,5588,1608,555,0,0,295,713,1223,0,1982,99,21,0,0,7,33,660,422,0,0,112,679,395,0,0,0,0,0
280370,Macambira,6961,178,337,535,1500,875,1227,762,103,0,0,185,317,499,0,0,11,4,0,0,0,5,103,95,0,0,145,325,197,0,0,10,2,0
280380,Malhada dos Bois,3699,55,111,180,622,337,500,246,101,0,0,62,124,190,0,0,18,5,0,0,0,0,0,95,0,0,48,89,14,0,0,8,3,0
280390,Malhador,12653,203,468,914,2321,1171,1832,1093,154,0,0,222,492,806,0,0,11,10,0,1,0,5,131,135,0,0,219,447,292,0,0,9,5,0
280400,Maruim,17271,179,453,898,2581,1321,2089,1086,259,0,0,241,531,970,0,0,45,4,0,0,0,2,37,250,0,0,221,483,132,0,0,0,1,0
280410,Moita Bonita,11348,318,611,904,2585,1525,2359,1323,135,0,0,322,607,882,0,0,11,10,0,1,4,66,321,131,0,0,320,573,299,0,0,7,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,2268,1194,1654,1012,200,0,0,211,435,734,0,0,7,4,0,0,8,1,54,184,0,0,207,398,223,0,0,0,0,0
280430,Muribeca,7639,120,263,500,1361,641,1437,495,113,0,0,126,283,488,0,0,13,3,0,0,1,1,409,99,0,0,60,250,86,0,0,12,1,0
280440,Neópolis,18703,361,698,1274,3716,1806,2647,1510,422,0,0,406,678,1083,0,0,32,10,0,0,0,0,16,387,0,0,138,543,442,0,0,9,1,0
280445,Nossa Senhora Aparecida,8809,170,416,645,2000,1230,1727,1185,140,0,0,221,444,628,0,126,6,5,0,0,4,19,134,138,0,0,217,439,302,0,89,2,3,0
280450,Nossa Senhora da Glória,37324,525,1255,2188,6396,2821,4676,2397,828,20,0,686,1335,1731,0,0,69,7,0,0,0,0,0,579,19,0,642,1118,39,0,0,0,0,0
280460,Nossa Senhora das Dores,26795,473,1011,1821,5069,2799,4018,2445,572,0,0,542,1048,1644,0,0,54,21,0,2,1,1,133,485,0,0,458,917,585,0,0,3,9,0
280470,Nossa Senhora de Lourdes,6496,114,268,459,1333,668,1011,550,120,0,0,130,294,434,0,0,14,3,0,0,0,0,16,110,0,0,78,250,112,0,0,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,27100,12345,19189,11468,2387,36,0,1471,3822,8325,0,0,417,75,0,6,3,14,2633,1429,36,0,1321,3556,5126,0,0,50,39,0
280490,Pacatuba,14540,230,455,822,2254,1069,2068,975,185,0,0,229,455,774,0,0,8,11,0,0,4,1,401,167,0,0,73,430,305,0,0,0,9,0
280500,Pedra Mole,3285,65,121,245,654,359,640,344,66,0,0,68,145,206,0,0,7,1,0,0,0,27,120,65,0,0,68,139,72,0,0,5,1,0
280510,Pedrinhas,9665,156,335,604,1653,763,1239,694,133,0,0,183,395,511,0,0,11,6,0,0,0,0,0,107,0,0,53,362,172,0,0,0,0,0
280520,Pinhão,6627,134,336,524,1421,811,1068,775,88,0,0,127,319,478,0,0,10,5,0,0,0,3,38,83,0,0,124,315,253,0,0,8,0,0
280530,Pirambu,9359,130,267,522,1801,886,1387,815,161,0,0,157,263,497,0,229,24,3,0,0,0,0,53,153,0,0,152,251,259,0,0,0,0,0
280540,Poço Redondo,35122,399,1056,1672,5576,2876,3930,2714,414,0,0,494,1039,1250,0,316,36,99,0,0,0,2,280,349,0,0,453,1107,805,0,0,4,4,0
280550,Poço Verde,23867,576,1241,1828,5381,2661,4201,2266,383,0,0,546,1107,1751,0,140,14,9,0,0,1,38,212,380,0,0,181,1097,608,0,0,2,0,0
280560,Porto da Folha,28693,477,1002,1660,5472,2677,4882,2807,436,0,260,499,1054,1592,0,408,46,11,0,0,0,41,535,395,0,260,493,983,676,0,0,5,4,0
280570,Propriá,29692,524,990,1914,5759,2253,4724,2239,1055,21,0,578,993,1670,0,0,106,18,0,2,2,6,273,840,21,0,193,915,270,0,0,25,7,0
280580,Riachão do Dantas,19809,386,781,1181,4018,1883,3263,1812,304,0,0,467,870,1143,0,231,24,4,0,0,1,3,216,301,0,0,216,832,463,0,0,6,2,0
280590,Riachuelo,10284,116,275,517,1825,835,1362,780,218,0,0,133,253,507,0,160,17,7,0,0,2,0,65,201,0,0,67,228,284,0,0,10,5,0
280600,Ribeirópolis,18773,438,892,1340,3998,2293,3743,2193,397,49,0,444,840,1228,0,0,37,15,0,1,0,107,625,339,49,0,410,834,561,0,0,12,2,0
280610,Rosário do Catete,11008,97,240,544,1709,924,1523,775,280,0,0,130,326,440,0,0,32,10,0,0,3,8,294,261,0,0,121,274,119,0,0,0,0,0
280620,Salgado,20025,352,780,1250,3672,2037,2972,1989,281,0,0,408,839,1221,0,0,11,9,0,0,0,2,201,265,0,0,406,839,479,0,0,7,6,0
280630,Santa Luzia do Itanhy,14121,156,374,758,4466,866,3598,748,170,0,0,185,390,705,0,1867,11,11,0,0,0,19,240,149,0,0,110,264,225,0,0,0,6,0
280650,Santa Rosa de Lima,3923,88,163,403,878,433,643,424,95,0,0,93,175,236,0,0,18,3,0,0,0,0,23,95,0,0,27,169,133,0,0,0,3,0
280640,Santana do São Francisco,7844,111,218,472,992,512,1104,474,119,0,0,137,259,356,0,0,7,3,0,0,0,22,201,96,0,0,53,232,93,0,0,5,3,0
280660,Santo Amaro das Brotas,12151,205,399,774,2148,1134,2110,813,173,0,0,236,420,784,0,0,27,10,0,0,0,0,460,167,0,0,227,326,93,0,0,0,2,0
280670,São Cristóvão,91093,989,2400,5663,14697,6472,10718,5426,1324,27,0,1072,2199,4883,0,30,228,44,0,5,3,25,878,891,26,0,371,2054,2084,0,0,18,4,0
280680,São Domingos,11207,218,488,817,2171,1216,1884,1140,170,0,0,191,479,750,0,0,17,15,0,0,0,60,202,145,0,0,191,476,328,0,0,0,3,0
280690,São Francisco,3781,64,138,246,704,349,571,311,78,0,0,63,116,234,0,0,11,1,0,0,0,0,68,73,0,0,20,109,109,0,0,11,0,0
280700,São Miguel do Aleixo,3947,83,169,283,839,479,669,387,90,0,0,94,184,286,0,0,8,2,0,0,0,0,5,90,0,0,93,184,20,0,0,5,0,0
280710,Simão Dias,40606,914,1749,2657,8455,4040,6653,3445,811,12,0,1125,1836,2465,0,254,87,21,0,0,0,27,15,734,12,0,480,1615,604,0,0,27,3,0
280720,Siriri,8970,154,316,533,1758,943,1447,862,154,0,0,161,305,464,0,168,10,1,0,0,0,23,161,134,0,0,155,294,279,0,0,9,1,0
280730,Telha,3249,49,100,178,589,309,539,295,88,0,0,59,101,181,0,0,11,4,0,0,0,0,95,82,0,0,26,99,88,0,0,6,4,0
280740,Tobias Barreto,52530,1046,2188,3513,10363,5138,8753,4807,1104,33,0,1302,2091,3069,0,0,180,33,0,0,0,68,873,944,33,0,446,1979,1405,0,0,66,15,0
280750,Tomar do Geru,13535,208,446,760,2206,1036,1556,902,175,0,0,203,440,662,0,0,14,0,0,0,0,6,56,133,0,0,130,364,275,0,0,5,0,0
280760,Umbaúba,25550,308,725,1482,4098,1928,3347,1749,443,0,0,369,715,1347,0,0,24,24,0,0,0,89,336,378,0,0,131,654,586,0,0,18,7,0
