codigo_municipio,municipio,populacao_total,populacao_grupo4,populacao_grupo5,populacao_grupo6,enviadas_dose1,enviadas_dose2,aplicadas_dose1,aplicadas_dose2,aplicadas_dose1_grupo1,aplicadas_dose1_grupo2,aplicadas_dose1_grupo3,aplicadas_dose1_grupo4,aplicadas_dose1_grupo5,aplicadas_dose1_grupo6,aplicadas_dose2_grupo1,aplicadas_dose2_grupo2,aplicadas_dose2_grupo3,aplicadas_dose2_grupo4,aplicadas_dose2_grupo5,aplicadas_dose2_grupo6
280520,Pinhão,6627,134,336,524,281,91,291,95,77,0,0,121,93,0,72,0,0,23,0,0
280530,Pirambu,9359,130,267,522,359,149,310,154,150,0,0,141,19,0,130,0,0,24,0,0
280540,Poço Redondo,35122,399,1056,1672,1036,306,970,291,372,0,0,423,175,0,243,0,0,48,0,0
280550,Poço Verde,23867,576,1241,1828,1098,338,972,302,287,0,0,508,177,0,224,0,0,78,0,0
280560,Porto da Folha,28693,477,1002,1660,1274,634,1304,591,344,0,260,475,225,0,273,0,248,70,0,0
280570,Propriá,29692,524,990,1914,1319,399,1289,378,592,21,0,537,139,0,272,21,0,85,0,0
280580,Riachão do Dantas,19809,386,781,1181,871,391,874,357,300,0,0,432,142,0,293,0,0,64,0,0
280590,Riachuelo,10284,116,275,517,395,225,378,211,196,0,0,132,50,0,192,0,0,19,0,0
280600,Ribeirópolis,18773,438,892,1340,932,382,922,372,285,48,0,405,184,0,246,48,0,78,0,0
280610,Rosário do Catete,11008,97,240,544,404,244,346,216,233,0,0,113,0,0,198,0,0,18,0,0
280620,Salgado,20025,352,780,1250,757,317,787,267,231,0,0,379,177,0,219,0,0,48,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,386,166,325,127,142,0,0,142,41,0,106,0,0,21,0,0
280650,Santa Rosa de Lima,3923,88,163,239,232,92,272,93,86,0,0,109,77,0,74,0,0,19,0,0
280640,Santana do São Francisco,7844,111,218,375,231,91,218,90,90,0,0,88,40,0,77,0,0,13,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,443,173,382,168,155,0,0,217,10,0,132,0,0,36,0,0
280670,São Cristóvão,91093,989,2400,5663,2652,762,2310,699,1062,26,0,995,227,0,528,25,0,146,0,0
280680,São Domingos,11207,218,488,817,416,136,410,127,120,0,0,188,102,0,93,0,0,34,0,0
280690,São Francisco,3781,64,138,246,149,59,144,59,49,0,0,58,37,0,46,0,0,13,0,0
280700,São Miguel do Aleixo,3947,83,169,283,206,86,201,89,79,0,0,92,30,0,69,0,0,20,0,0
280710,Simão Dias,40606,914,1749,2657,1930,500,1954,481,663,12,0,973,306,0,299,12,0,170,0,0
280720,Siriri,8970,154,316,533,323,133,329,130,112,0,0,154,63,0,102,0,0,28,0,0
280730,Telha,3249,49,100,178,159,79,162,76,78,0,0,59,25,0,66,0,0,10,0,0
280740,Tobias Barreto,52530,1046,2188,3513,2348,618,2405,640,840,33,0,1110,422,0,395,33,0,212,0,0
280750,Tomar do Geru,13535,208,446,760,456,146,397,135,152,0,0,183,62,0,109,0,0,26,0,0
280760,Umbaúba,25550,308,725,1482,858,458,706,403,363,0,0,338,5,0,340,0,0,63,0,0
